participant,word,onset,ep_type,has_ep,preceding_v,context,nap_sonority,sonority_delta,gender,dominant_language,current_farsi_exposure,current_english_exposure,length_of_farsi_residence,farsi_speaking_proficiency,farsi_understanding_proficiency,farsi_reading_proficiency,age_of_english_acquisition,age_of_english_fluency,length_of_english_residence,english_speaking_proficiency,english_understanding_proficiency,english_reading_proficiency,PC1,PC2,onset_bigram,bi_prob_smoothed
2,steps,st,none,FALSE,FALSE,passage,3,-1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,S T,-4.197825218612371
2,slugs,sl,none,FALSE,TRUE,passage,5,2,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,S L,-5.015945325237484
2,quacks,kw,none,FALSE,FALSE,passage,6,4,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,K W,-4.900273258363708
2,skip,sk,none,FALSE,FALSE,passage,3,-1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,S K,-4.588769672309811
2,flying,fl,none,FALSE,FALSE,passage,5,2,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,F L,-4.7156268300213995
2,drink,dr,none,FALSE,TRUE,passage,3,3,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,D R,-5.022968145018844
2,grabs,gr,none,FALSE,FALSE,passage,3,3,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,G R,-4.587983375978652
2,smog,sm,none,FALSE,FALSE,passage,5,1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,S M,-5.980379245577114
2,beautiful,bj,none,FALSE,FALSE,passage,4,4,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,B Y,-7.655533994451474
2,dwarf,dw,none,FALSE,TRUE,passage,4,4,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,D W,-7.501242230995325
2,quickly,kw,none,FALSE,FALSE,passage,6,4,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,K W,-4.900273258363708
2,snoops,sn,none,FALSE,FALSE,passage,5,1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,S N,-5.702531277356194
2,bring,br,none,FALSE,FALSE,passage,3,3,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,B R,-4.613752485125774
2,start,st,prothesis,TRUE,FALSE,passage,3,-1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,S T,-4.197825218612371
2,flickering,fl,none,FALSE,FALSE,passage,5,2,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,F L,-4.7156268300213995
2,spark,sp,none,FALSE,FALSE,passage,3,-1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,S P,-4.898904003978995
2,small,sm,none,FALSE,FALSE,passage,5,1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,S M,-5.980379245577114
2,scoop,sk,none,FALSE,FALSE,passage,3,-1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,S K,-4.588769672309811
2,skin,sk,prothesis,TRUE,FALSE,passage,3,-1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,S K,-4.588769672309811
2,snag,sn,prothesis,TRUE,FALSE,passage,5,1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,S N,-5.702531277356194
2,thread,θr,none,FALSE,FALSE,passage,5,2,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,TH R,-6.151565902523183
2,sweeps,sw,none,FALSE,FALSE,passage,6,3,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,S W,-5.3518117100599705
2,please,pl,none,FALSE,FALSE,passage,5,3,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,P L,-4.914898942249727
2,floor,fl,none,FALSE,TRUE,passage,5,2,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,F L,-4.7156268300213995
2,thrashing,θr,none,FALSE,FALSE,passage,5,2,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,TH R,-6.151565902523183
2,speed,sp,none,FALSE,FALSE,passage,3,-1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,S P,-4.898904003978995
2,smiles,sm,prothesis,TRUE,FALSE,passage,5,1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,S M,-5.980379245577114
2,swoon,sw,none,FALSE,FALSE,passage,6,3,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,S W,-5.3518117100599705
2,slouched,sl,none,FALSE,FALSE,passage,5,2,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,S L,-5.015945325237484
2,swim,sw,none,FALSE,FALSE,passage,6,3,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,S W,-5.3518117100599705
2,dreaming,dr,none,FALSE,FALSE,passage,3,3,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,D R,-5.022968145018844
2,twin,tw,none,FALSE,FALSE,passage,6,4,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,T W,-6.71044976457928
2,bugle,bj,none,FALSE,FALSE,passage,4,4,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,B Y,-7.655533994451474
2,clean,kl,none,FALSE,FALSE,passage,5,3,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,K L,-4.836066891269524
2,snips,sn,none,FALSE,TRUE,passage,5,1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,S N,-5.702531277356194
2,ground,gr,none,FALSE,TRUE,passage,3,3,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,G R,-4.587983375978652
2,slips,sl,none,FALSE,TRUE,passage,5,2,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,S L,-5.015945325237484
2,place,pl,none,FALSE,TRUE,passage,5,3,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,P L,-4.914898942249727
2,tweaking,tw,none,FALSE,FALSE,passage,6,4,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,T W,-6.71044976457928
2,sweeping,sw,none,FALSE,FALSE,passage,6,3,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,S W,-5.3518117100599705
2,sloth,sl,none,FALSE,FALSE,passage,5,2,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,S L,-5.015945325237484
2,sniffs,sn,none,FALSE,TRUE,passage,5,1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,S N,-5.702531277356194
2,flock,fl,none,FALSE,TRUE,passage,5,2,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,F L,-4.7156268300213995
2,snatch,sn,none,FALSE,FALSE,passage,5,1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,S N,-5.702531277356194
2,small,sm,none,FALSE,FALSE,passage,5,1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,S M,-5.980379245577114
2,slow,sl,none,FALSE,FALSE,passage,5,2,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,S L,-5.015945325237484
2,stop,st,none,FALSE,FALSE,passage,3,-1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,S T,-4.197825218612371
2,smacked,sm,none,FALSE,FALSE,passage,5,1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,S M,-5.980379245577114
2,skeptical,sk,none,FALSE,FALSE,passage,3,-1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,S K,-4.588769672309811
2,fly,fl,none,FALSE,FALSE,passage,5,2,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,F L,-4.7156268300213995
2,breeze,br,none,FALSE,TRUE,passage,3,3,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,B R,-4.613752485125774
2,queen,kw,none,FALSE,TRUE,passage,6,4,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,K W,-4.900273258363708
2,twitches,tw,none,FALSE,FALSE,passage,6,4,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,T W,-6.71044976457928
2,throttle,θr,none,FALSE,FALSE,passage,5,2,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,TH R,-6.151565902523183
2,brings,br,none,FALSE,FALSE,passage,3,3,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,B R,-4.613752485125774
2,three,θr,none,FALSE,FALSE,passage,5,2,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,TH R,-6.151565902523183
2,sleep,sl,none,FALSE,FALSE,passage,5,2,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,S L,-5.015945325237484
2,scarlett,sk,prothesis,TRUE,FALSE,passage,3,-1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,S K,-4.588769672309811
2,creek,kr,none,FALSE,FALSE,passage,5,3,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,K R,-4.314465239937014
2,plethora,pl,none,FALSE,TRUE,passage,5,3,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,P L,-4.914898942249727
2,snow,sn,none,FALSE,TRUE,passage,5,1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,S N,-5.702531277356194
2,smelling,sm,none,FALSE,FALSE,passage,5,1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,S M,-5.980379245577114
2,brother,br,none,FALSE,FALSE,passage,3,3,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,B R,-4.613752485125774
2,freaks,fr,none,FALSE,TRUE,passage,5,2,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,F R,-4.842469955048096
2,starts,st,none,FALSE,FALSE,passage,3,-1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,S T,-4.197825218612371
2,trot,tr,none,FALSE,FALSE,context,5,3,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,T R,-4.174091143879986
2,snaps,sn,none,FALSE,FALSE,context,5,1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,S N,-5.702531277356194
2,dwayne,dw,anaptyxis,TRUE,FALSE,context,4,4,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,D W,-7.501242230995325
2,cute,kj,none,FALSE,FALSE,context,6,4,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,K Y,-6.9528628073583745
2,swats,sw,none,FALSE,FALSE,context,6,3,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,S W,-5.3518117100599705
2,gloves,gl,none,FALSE,FALSE,context,3,3,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,G L,-5.515533019295139
2,smith,sm,none,FALSE,FALSE,context,5,1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,S M,-5.980379245577114
2,starts,st,none,FALSE,FALSE,context,3,-1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,S T,-4.197825218612371
2,steps,st,none,FALSE,FALSE,context,3,-1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,S T,-4.197825218612371
2,slugs,sl,none,FALSE,FALSE,context,5,2,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,S L,-5.015945325237484
2,quacks,kw,none,FALSE,FALSE,context,6,4,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,K W,-4.900273258363708
2,skip,sk,none,FALSE,FALSE,context,3,-1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,S K,-4.588769672309811
2,flying,fl,none,FALSE,FALSE,context,5,2,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,F L,-4.7156268300213995
2,drink,dr,none,FALSE,FALSE,context,3,3,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,D R,-5.022968145018844
2,grabs,gr,none,FALSE,FALSE,context,3,3,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,G R,-4.587983375978652
2,smog,sm,none,FALSE,FALSE,context,5,1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,S M,-5.980379245577114
2,beautiful,bj,none,FALSE,FALSE,context,4,4,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,B Y,-7.655533994451474
2,dwarf,dw,none,FALSE,FALSE,context,4,4,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,D W,-7.501242230995325
2,quickly,kw,none,FALSE,FALSE,context,6,4,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,K W,-4.900273258363708
2,snoops,sn,none,FALSE,FALSE,context,5,1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,S N,-5.702531277356194
2,bring,br,none,FALSE,FALSE,context,3,3,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,B R,-4.613752485125774
2,start,st,none,FALSE,FALSE,context,3,-1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,S T,-4.197825218612371
2,flickering,fl,none,FALSE,FALSE,context,5,2,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,F L,-4.7156268300213995
2,spark,sp,none,FALSE,FALSE,context,3,-1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,S P,-4.898904003978995
2,small,sm,none,FALSE,FALSE,context,5,1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,S M,-5.980379245577114
2,scoop,sk,none,FALSE,FALSE,context,3,-1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,S K,-4.588769672309811
2,skin,sk,none,FALSE,FALSE,context,3,-1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,S K,-4.588769672309811
2,snag,sn,none,FALSE,FALSE,context,5,1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,S N,-5.702531277356194
2,thread,θr,none,FALSE,FALSE,context,5,2,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,TH R,-6.151565902523183
2,sweeps,sw,none,FALSE,FALSE,context,6,3,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,S W,-5.3518117100599705
2,please,pl,none,FALSE,FALSE,context,5,3,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,P L,-4.914898942249727
2,floor,fl,none,FALSE,FALSE,context,5,2,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,F L,-4.7156268300213995
2,thrashing,θr,none,FALSE,FALSE,context,5,2,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,TH R,-6.151565902523183
2,speed,sp,none,FALSE,FALSE,context,3,-1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,S P,-4.898904003978995
2,smiles,sm,none,FALSE,FALSE,context,5,1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,S M,-5.980379245577114
2,swoon,sw,none,FALSE,FALSE,context,6,3,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,S W,-5.3518117100599705
2,slouched,sl,none,FALSE,FALSE,context,5,2,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,S L,-5.015945325237484
2,swim,sw,none,FALSE,FALSE,context,6,3,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,S W,-5.3518117100599705
2,dreaming,dr,none,FALSE,FALSE,context,3,3,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,D R,-5.022968145018844
2,twin,tw,none,FALSE,FALSE,context,6,4,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,T W,-6.71044976457928
2,bugle,bj,none,FALSE,FALSE,context,4,4,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,B Y,-7.655533994451474
2,clean,kl,none,FALSE,FALSE,context,5,3,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,K L,-4.836066891269524
2,snips,sn,none,FALSE,FALSE,context,5,1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,S N,-5.702531277356194
2,ground,gr,none,FALSE,FALSE,context,3,3,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,G R,-4.587983375978652
2,slips,sl,none,FALSE,FALSE,context,5,2,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,S L,-5.015945325237484
2,place,pl,none,FALSE,FALSE,context,5,3,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,P L,-4.914898942249727
2,tweaking,tw,none,FALSE,FALSE,context,6,4,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,T W,-6.71044976457928
2,sweeping,sw,none,FALSE,FALSE,context,6,3,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,S W,-5.3518117100599705
2,sloth,sl,none,FALSE,FALSE,context,5,2,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,S L,-5.015945325237484
2,sniffs,sn,none,FALSE,FALSE,context,5,1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,S N,-5.702531277356194
2,flock,fl,none,FALSE,FALSE,context,5,2,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,F L,-4.7156268300213995
2,snatch,sn,none,FALSE,FALSE,context,5,1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,S N,-5.702531277356194
2,small,sm,none,FALSE,FALSE,context,5,1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,S M,-5.980379245577114
2,slow,sl,none,FALSE,FALSE,context,5,2,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,S L,-5.015945325237484
2,stop,st,none,FALSE,FALSE,context,3,-1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,S T,-4.197825218612371
2,smacked,sm,none,FALSE,FALSE,context,5,1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,S M,-5.980379245577114
2,skeptical,sk,none,FALSE,FALSE,context,3,-1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,S K,-4.588769672309811
2,fly,fl,none,FALSE,FALSE,context,5,2,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,F L,-4.7156268300213995
2,breeze,br,none,FALSE,FALSE,context,3,3,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,B R,-4.613752485125774
2,queen,kw,none,FALSE,FALSE,context,6,4,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,K W,-4.900273258363708
2,twitches,tw,none,FALSE,FALSE,context,6,4,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,T W,-6.71044976457928
2,throttle,θr,none,FALSE,FALSE,context,5,2,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,TH R,-6.151565902523183
2,brings,br,none,FALSE,FALSE,context,3,3,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,B R,-4.613752485125774
2,three,θr,none,FALSE,FALSE,context,5,2,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,TH R,-6.151565902523183
2,sleep,sl,none,FALSE,FALSE,context,5,2,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,S L,-5.015945325237484
2,scarlett,sk,prothesis,TRUE,FALSE,context,3,-1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,S K,-4.588769672309811
2,creek,kr,none,FALSE,FALSE,context,5,3,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,K R,-4.314465239937014
2,plethora,pl,none,FALSE,FALSE,context,5,3,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,P L,-4.914898942249727
2,snow,sn,none,FALSE,FALSE,context,5,1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,S N,-5.702531277356194
2,smelling,sm,none,FALSE,FALSE,context,5,1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,S M,-5.980379245577114
2,brother,br,none,FALSE,FALSE,context,3,3,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,B R,-4.613752485125774
2,freaks,fr,none,FALSE,FALSE,context,5,2,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,F R,-4.842469955048096
2,starts,st,none,FALSE,FALSE,context,3,-1,Female,farsi,40,55,13,7,9,3,9,17,43,5,10,8,-2.197004305934557,1.4225435014014367,S T,-4.197825218612371
3,trot,tr,none,FALSE,FALSE,passage,5,3,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-2.572996296378807,-0.8740334222225487,T R,-4.174091143879986
3,snaps,sn,none,FALSE,FALSE,passage,5,1,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-2.572996296378807,-0.8740334222225487,S N,-5.702531277356194
3,dwayne,dw,none,FALSE,FALSE,passage,4,4,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-2.572996296378807,-0.8740334222225487,D W,-7.501242230995325
3,cute,kj,none,FALSE,TRUE,passage,6,4,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-2.572996296378807,-0.8740334222225487,K Y,-6.9528628073583745
3,swats,sw,none,FALSE,FALSE,passage,6,3,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-2.572996296378807,-0.8740334222225487,S W,-5.3518117100599705
3,gloves,gl,none,FALSE,FALSE,passage,3,3,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-2.572996296378807,-0.8740334222225487,G L,-5.515533019295139
3,smith,sm,none,FALSE,FALSE,passage,5,1,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-2.572996296378807,-0.8740334222225487,S M,-5.980379245577114
3,starts,st,none,FALSE,FALSE,passage,3,-1,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-2.572996296378807,-0.8740334222225487,S T,-4.197825218612371
3,steps,st,none,FALSE,FALSE,passage,3,-1,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-2.572996296378807,-0.8740334222225487,S T,-4.197825218612371
3,slugs,sl,none,FALSE,TRUE,passage,5,2,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-2.572996296378807,-0.8740334222225487,S L,-5.015945325237484
3,quacks,kw,none,FALSE,FALSE,passage,6,4,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-2.572996296378807,-0.8740334222225487,K W,-4.900273258363708
3,skip,sk,none,FALSE,FALSE,passage,3,-1,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-2.572996296378807,-0.8740334222225487,S K,-4.588769672309811
3,flying,fl,none,FALSE,FALSE,passage,5,2,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-2.572996296378807,-0.8740334222225487,F L,-4.7156268300213995
3,drink,dr,none,FALSE,TRUE,passage,3,3,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-2.572996296378807,-0.8740334222225487,D R,-5.022968145018844
3,grabs,gr,none,FALSE,FALSE,passage,3,3,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-2.572996296378807,-0.8740334222225487,G R,-4.587983375978652
3,smog,sm,none,FALSE,FALSE,passage,5,1,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-2.572996296378807,-0.8740334222225487,S M,-5.980379245577114
3,beautiful,bj,none,FALSE,FALSE,passage,4,4,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-2.572996296378807,-0.8740334222225487,B Y,-7.655533994451474
3,dwarf,dw,none,FALSE,TRUE,passage,4,4,Female,english,40,60,11,8,10,5,7,13,44,10,10,10,-2.572996296378807,-0.8740334222225487,D W,-7.501242230995325
