participant,word,onset,ep_type,has_ep,preceding_v,context,sonority_delta,gender,dominant_language,current_farsi_exposure,current_english_exposure,length_of_farsi_residence,farsi_speaking_proficiency,farsi_understanding_proficiency,farsi_reading_proficiency,age_of_english_acquisition,age_of_english_fluency,length_of_english_residence,english_speaking_proficiency,english_understanding_proficiency,english_reading_proficiency,PC1,PC2
5,snow,sn,none,FALSE,TRUE,passage,1,Male,farsi,40,50,19,10,10,10,18,30,15,10,10,9,-9.203948208522274,-12.631189481395209
5,smelling,sm,none,FALSE,FALSE,passage,1,Male,farsi,40,50,19,10,10,10,18,30,15,10,10,9,-9.203948208522274,-12.631189481395209
5,brother,br,none,FALSE,FALSE,passage,3,Male,farsi,40,50,19,10,10,10,18,30,15,10,10,9,-9.203948208522274,-12.631189481395209
5,freaks,fr,none,FALSE,TRUE,passage,2,Male,farsi,40,50,19,10,10,10,18,30,15,10,10,9,-9.203948208522274,-12.631189481395209
5,start,st,none,FALSE,FALSE,passage,-1,Male,farsi,40,50,19,10,10,10,18,30,15,10,10,9,-9.203948208522274,-12.631189481395209
6,trot,tr,none,FALSE,FALSE,passage,3,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.30669116709571,-0.18924240382540392
6,snaps,sn,none,FALSE,FALSE,passage,1,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.30669116709571,-0.18924240382540392
6,cute,kj,none,FALSE,TRUE,passage,4,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.30669116709571,-0.18924240382540392
6,swats,sw,none,FALSE,FALSE,passage,3,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.30669116709571,-0.18924240382540392
6,gloves,gl,none,FALSE,FALSE,passage,3,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.30669116709571,-0.18924240382540392
6,starts,st,prothesis,TRUE,FALSE,passage,-1,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.30669116709571,-0.18924240382540392
6,steps,st,prothesis,TRUE,FALSE,passage,-1,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.30669116709571,-0.18924240382540392
6,slugs,sl,none,FALSE,TRUE,passage,2,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.30669116709571,-0.18924240382540392
6,skip,sk,none,FALSE,FALSE,passage,-1,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.30669116709571,-0.18924240382540392
6,flying,fl,none,FALSE,FALSE,passage,2,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.30669116709571,-0.18924240382540392
6,drink,dr,none,FALSE,TRUE,passage,3,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.30669116709571,-0.18924240382540392
6,grabs,gr,anaptyxis,TRUE,FALSE,passage,3,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.30669116709571,-0.18924240382540392
6,smog,sm,none,FALSE,FALSE,passage,1,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.30669116709571,-0.18924240382540392
6,beautiful,bj,none,FALSE,FALSE,passage,4,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.30669116709571,-0.18924240382540392
6,dwarf,dw,none,FALSE,TRUE,passage,4,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.30669116709571,-0.18924240382540392
6,quickly,kw,none,FALSE,FALSE,passage,4,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.30669116709571,-0.18924240382540392
6,snoops,sn,none,FALSE,FALSE,passage,1,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.30669116709571,-0.18924240382540392
6,bring,br,none,FALSE,FALSE,passage,3,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.30669116709571,-0.18924240382540392
6,start,st,prothesis,TRUE,FALSE,passage,-1,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.30669116709571,-0.18924240382540392
6,flickering,fl,none,FALSE,FALSE,passage,2,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.30669116709571,-0.18924240382540392
6,spark,sp,none,FALSE,FALSE,passage,-1,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.30669116709571,-0.18924240382540392
6,small,sm,none,FALSE,FALSE,passage,1,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.30669116709571,-0.18924240382540392
6,scoop,sk,none,FALSE,FALSE,passage,-1,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.30669116709571,-0.18924240382540392
6,skin,sk,prothesis,TRUE,FALSE,passage,-1,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.30669116709571,-0.18924240382540392
6,snag,sn,none,FALSE,FALSE,passage,1,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.30669116709571,-0.18924240382540392
6,thread,θr,none,FALSE,FALSE,passage,2,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.30669116709571,-0.18924240382540392
6,sweeps,sw,none,FALSE,FALSE,passage,3,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.30669116709571,-0.18924240382540392
6,please,pl,anaptyxis,TRUE,FALSE,passage,3,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.30669116709571,-0.18924240382540392
6,floor,fl,none,FALSE,TRUE,passage,2,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.30669116709571,-0.18924240382540392
6,thrashing,θr,none,FALSE,FALSE,passage,2,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.30669116709571,-0.18924240382540392
6,speed,sp,prothesis,TRUE,FALSE,passage,-1,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.30669116709571,-0.18924240382540392
6,smiles,sm,none,FALSE,FALSE,passage,1,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.30669116709571,-0.18924240382540392
6,swoon,sw,none,FALSE,FALSE,passage,3,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.30669116709571,-0.18924240382540392
6,slouched,sl,prothesis,TRUE,FALSE,passage,2,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.30669116709571,-0.18924240382540392
6,swim,sw,prothesis,TRUE,FALSE,passage,3,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.30669116709571,-0.18924240382540392
6,dreaming,dr,none,FALSE,FALSE,passage,3,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.30669116709571,-0.18924240382540392
6,twin,tw,none,FALSE,FALSE,passage,4,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.30669116709571,-0.18924240382540392
6,clean,kl,none,FALSE,FALSE,passage,3,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.30669116709571,-0.18924240382540392
6,snips,sn,none,FALSE,TRUE,passage,1,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.30669116709571,-0.18924240382540392
6,ground,gr,none,FALSE,TRUE,passage,3,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.30669116709571,-0.18924240382540392
6,place,pl,anaptyxis,TRUE,TRUE,passage,3,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.30669116709571,-0.18924240382540392
6,tweaking,tw,none,FALSE,FALSE,passage,4,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.30669116709571,-0.18924240382540392
6,sloth,sl,none,FALSE,FALSE,passage,2,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.30669116709571,-0.18924240382540392
6,spreading,sp,prothesis,TRUE,FALSE,passage,-1,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.30669116709571,-0.18924240382540392
6,sniffs,sn,none,FALSE,TRUE,passage,1,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.30669116709571,-0.18924240382540392
6,flock,fl,none,FALSE,TRUE,passage,2,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.30669116709571,-0.18924240382540392
6,snatch,sn,none,FALSE,FALSE,passage,1,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.30669116709571,-0.18924240382540392
6,small,sm,prothesis,TRUE,FALSE,passage,1,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.30669116709571,-0.18924240382540392
6,slow,sl,none,FALSE,FALSE,passage,2,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.30669116709571,-0.18924240382540392
6,stop,st,none,FALSE,FALSE,passage,-1,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.30669116709571,-0.18924240382540392
6,smacked,sm,none,FALSE,FALSE,passage,1,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.30669116709571,-0.18924240382540392
6,skeptical,sk,none,FALSE,FALSE,passage,-1,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.30669116709571,-0.18924240382540392
6,fly,fl,none,FALSE,FALSE,passage,2,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.30669116709571,-0.18924240382540392
6,breeze,br,none,FALSE,TRUE,passage,3,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.30669116709571,-0.18924240382540392
6,queen,kw,none,FALSE,TRUE,passage,4,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.30669116709571,-0.18924240382540392
6,twitches,tw,none,FALSE,FALSE,passage,4,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.30669116709571,-0.18924240382540392
6,brings,br,none,FALSE,FALSE,passage,3,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.30669116709571,-0.18924240382540392
6,three,θr,none,FALSE,FALSE,passage,2,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.30669116709571,-0.18924240382540392
6,sleep,sl,none,FALSE,FALSE,passage,2,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.30669116709571,-0.18924240382540392
6,scarlett,sk,prothesis,TRUE,FALSE,passage,-1,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.30669116709571,-0.18924240382540392
6,creek,kr,none,FALSE,FALSE,passage,3,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.30669116709571,-0.18924240382540392
6,plethora,pl,none,FALSE,TRUE,passage,3,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.30669116709571,-0.18924240382540392
6,snow,sn,none,FALSE,TRUE,passage,1,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.30669116709571,-0.18924240382540392
6,smelling,sm,none,FALSE,FALSE,passage,1,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.30669116709571,-0.18924240382540392
6,brother,br,none,FALSE,FALSE,passage,3,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.30669116709571,-0.18924240382540392
6,freaks,fr,none,FALSE,TRUE,passage,2,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.30669116709571,-0.18924240382540392
6,start,st,prothesis,TRUE,FALSE,passage,-1,Male,farsi,65,25,27,10,10,10,27,36,11,7,7,7,26.30669116709571,-0.18924240382540392
7,trot,tr,anaptyxis,TRUE,FALSE,passage,3,Male,farsi,85,15,65,10,10,10,25,60,15,4,3,6,65.496189115691,-10.52942112105333
7,snaps,sn,prothesis,TRUE,FALSE,passage,1,Male,farsi,85,15,65,10,10,10,25,60,15,4,3,6,65.496189115691,-10.52942112105333
7,cute,kj,none,FALSE,TRUE,passage,4,Male,farsi,85,15,65,10,10,10,25,60,15,4,3,6,65.496189115691,-10.52942112105333
7,swats,sw,none,FALSE,FALSE,passage,3,Male,farsi,85,15,65,10,10,10,25,60,15,4,3,6,65.496189115691,-10.52942112105333
7,gloves,gl,anaptyxis,TRUE,FALSE,passage,3,Male,farsi,85,15,65,10,10,10,25,60,15,4,3,6,65.496189115691,-10.52942112105333
7,smith,sm,prothesis,TRUE,FALSE,passage,1,Male,farsi,85,15,65,10,10,10,25,60,15,4,3,6,65.496189115691,-10.52942112105333
7,starts,st,prothesis,TRUE,FALSE,passage,-1,Male,farsi,85,15,65,10,10,10,25,60,15,4,3,6,65.496189115691,-10.52942112105333
7,steps,st,prothesis,TRUE,FALSE,passage,-1,Male,farsi,85,15,65,10,10,10,25,60,15,4,3,6,65.496189115691,-10.52942112105333
7,slugs,sl,prothesis,TRUE,TRUE,passage,2,Male,farsi,85,15,65,10,10,10,25,60,15,4,3,6,65.496189115691,-10.52942112105333
7,quacks,kw,none,FALSE,FALSE,passage,4,Male,farsi,85,15,65,10,10,10,25,60,15,4,3,6,65.496189115691,-10.52942112105333
7,skip,sk,prothesis,TRUE,FALSE,passage,-1,Male,farsi,85,15,65,10,10,10,25,60,15,4,3,6,65.496189115691,-10.52942112105333
7,flying,fl,anaptyxis,TRUE,FALSE,passage,2,Male,farsi,85,15,65,10,10,10,25,60,15,4,3,6,65.496189115691,-10.52942112105333
7,drink,dr,anaptyxis,TRUE,TRUE,passage,3,Male,farsi,85,15,65,10,10,10,25,60,15,4,3,6,65.496189115691,-10.52942112105333
7,grabs,gr,anaptyxis,TRUE,FALSE,passage,3,Male,farsi,85,15,65,10,10,10,25,60,15,4,3,6,65.496189115691,-10.52942112105333
7,smog,sm,none,FALSE,FALSE,passage,1,Male,farsi,85,15,65,10,10,10,25,60,15,4,3,6,65.496189115691,-10.52942112105333
7,beautiful,bj,none,FALSE,FALSE,passage,4,Male,farsi,85,15,65,10,10,10,25,60,15,4,3,6,65.496189115691,-10.52942112105333
7,dwarf,dw,none,FALSE,TRUE,passage,4,Male,farsi,85,15,65,10,10,10,25,60,15,4,3,6,65.496189115691,-10.52942112105333
7,quickly,kw,anaptyxis,TRUE,FALSE,passage,4,Male,farsi,85,15,65,10,10,10,25,60,15,4,3,6,65.496189115691,-10.52942112105333
7,snoops,sn,prothesis,TRUE,FALSE,passage,1,Male,farsi,85,15,65,10,10,10,25,60,15,4,3,6,65.496189115691,-10.52942112105333
7,bring,br,anaptyxis,TRUE,FALSE,passage,3,Male,farsi,85,15,65,10,10,10,25,60,15,4,3,6,65.496189115691,-10.52942112105333
7,start,st,prothesis,TRUE,FALSE,passage,-1,Male,farsi,85,15,65,10,10,10,25,60,15,4,3,6,65.496189115691,-10.52942112105333
7,flickering,fl,anaptyxis,TRUE,FALSE,passage,2,Male,farsi,85,15,65,10,10,10,25,60,15,4,3,6,65.496189115691,-10.52942112105333
7,spark,sp,prothesis,TRUE,FALSE,passage,-1,Male,farsi,85,15,65,10,10,10,25,60,15,4,3,6,65.496189115691,-10.52942112105333
7,small,sm,prothesis,TRUE,FALSE,passage,1,Male,farsi,85,15,65,10,10,10,25,60,15,4,3,6,65.496189115691,-10.52942112105333
7,scoop,sk,prothesis,TRUE,FALSE,passage,-1,Male,farsi,85,15,65,10,10,10,25,60,15,4,3,6,65.496189115691,-10.52942112105333
7,skin,sk,prothesis,TRUE,FALSE,passage,-1,Male,farsi,85,15,65,10,10,10,25,60,15,4,3,6,65.496189115691,-10.52942112105333
7,snag,sn,prothesis,TRUE,FALSE,passage,1,Male,farsi,85,15,65,10,10,10,25,60,15,4,3,6,65.496189115691,-10.52942112105333
7,thread,θr,anaptyxis,TRUE,FALSE,passage,2,Male,farsi,85,15,65,10,10,10,25,60,15,4,3,6,65.496189115691,-10.52942112105333
7,sweeps,sw,none,FALSE,FALSE,passage,3,Male,farsi,85,15,65,10,10,10,25,60,15,4,3,6,65.496189115691,-10.52942112105333
7,please,pl,anaptyxis,TRUE,FALSE,passage,3,Male,farsi,85,15,65,10,10,10,25,60,15,4,3,6,65.496189115691,-10.52942112105333
7,floor,fl,anaptyxis,TRUE,TRUE,passage,2,Male,farsi,85,15,65,10,10,10,25,60,15,4,3,6,65.496189115691,-10.52942112105333
7,thrashing,θr,anaptyxis,TRUE,FALSE,passage,2,Male,farsi,85,15,65,10,10,10,25,60,15,4,3,6,65.496189115691,-10.52942112105333
7,speed,sp,prothesis,TRUE,FALSE,passage,-1,Male,farsi,85,15,65,10,10,10,25,60,15,4,3,6,65.496189115691,-10.52942112105333
7,smiles,sm,prothesis,TRUE,FALSE,passage,1,Male,farsi,85,15,65,10,10,10,25,60,15,4,3,6,65.496189115691,-10.52942112105333
7,swoon,sw,anaptyxis,TRUE,FALSE,passage,3,Male,farsi,85,15,65,10,10,10,25,60,15,4,3,6,65.496189115691,-10.52942112105333
7,slouched,sl,none,FALSE,FALSE,passage,2,Male,farsi,85,15,65,10,10,10,25,60,15,4,3,6,65.496189115691,-10.52942112105333
7,swim,sw,none,FALSE,FALSE,passage,3,Male,farsi,85,15,65,10,10,10,25,60,15,4,3,6,65.496189115691,-10.52942112105333
7,dreaming,dr,anaptyxis,TRUE,FALSE,passage,3,Male,farsi,85,15,65,10,10,10,25,60,15,4,3,6,65.496189115691,-10.52942112105333
7,twin,tw,anaptyxis,TRUE,FALSE,passage,4,Male,farsi,85,15,65,10,10,10,25,60,15,4,3,6,65.496189115691,-10.52942112105333
7,clean,kl,anaptyxis,TRUE,FALSE,passage,3,Male,farsi,85,15,65,10,10,10,25,60,15,4,3,6,65.496189115691,-10.52942112105333
7,snips,sn,none,FALSE,TRUE,passage,1,Male,farsi,85,15,65,10,10,10,25,60,15,4,3,6,65.496189115691,-10.52942112105333
7,ground,gr,anaptyxis,TRUE,TRUE,passage,3,Male,farsi,85,15,65,10,10,10,25,60,15,4,3,6,65.496189115691,-10.52942112105333
7,slips,sl,prothesis,TRUE,TRUE,passage,2,Male,farsi,85,15,65,10,10,10,25,60,15,4,3,6,65.496189115691,-10.52942112105333
7,place,pl,prothesis,TRUE,TRUE,passage,3,Male,farsi,85,15,65,10,10,10,25,60,15,4,3,6,65.496189115691,-10.52942112105333
7,tweaking,tw,anaptyxis,TRUE,FALSE,passage,4,Male,farsi,85,15,65,10,10,10,25,60,15,4,3,6,65.496189115691,-10.52942112105333
7,sweeping,sw,anaptyxis,TRUE,FALSE,passage,3,Male,farsi,85,15,65,10,10,10,25,60,15,4,3,6,65.496189115691,-10.52942112105333
7,sloth,sl,prothesis,TRUE,FALSE,passage,2,Male,farsi,85,15,65,10,10,10,25,60,15,4,3,6,65.496189115691,-10.52942112105333
7,spreading,sp,prothesis,TRUE,FALSE,passage,-1,Male,farsi,85,15,65,10,10,10,25,60,15,4,3,6,65.496189115691,-10.52942112105333
7,sniffs,sn,prothesis,TRUE,TRUE,passage,1,Male,farsi,85,15,65,10,10,10,25,60,15,4,3,6,65.496189115691,-10.52942112105333
7,flock,fl,none,FALSE,TRUE,passage,2,Male,farsi,85,15,65,10,10,10,25,60,15,4,3,6,65.496189115691,-10.52942112105333
7,snatch,sn,prothesis,TRUE,FALSE,passage,1,Male,farsi,85,15,65,10,10,10,25,60,15,4,3,6,65.496189115691,-10.52942112105333
7,small,sm,prothesis,TRUE,FALSE,passage,1,Male,farsi,85,15,65,10,10,10,25,60,15,4,3,6,65.496189115691,-10.52942112105333
7,slow,sl,prothesis,TRUE,FALSE,passage,2,Male,farsi,85,15,65,10,10,10,25,60,15,4,3,6,65.496189115691,-10.52942112105333
7,stop,st,prothesis,TRUE,FALSE,passage,-1,Male,farsi,85,15,65,10,10,10,25,60,15,4,3,6,65.496189115691,-10.52942112105333
7,smacked,sm,prothesis,TRUE,FALSE,passage,1,Male,farsi,85,15,65,10,10,10,25,60,15,4,3,6,65.496189115691,-10.52942112105333
7,skeptical,sk,prothesis,TRUE,FALSE,passage,-1,Male,farsi,85,15,65,10,10,10,25,60,15,4,3,6,65.496189115691,-10.52942112105333
7,fly,fl,anaptyxis,TRUE,FALSE,passage,2,Male,farsi,85,15,65,10,10,10,25,60,15,4,3,6,65.496189115691,-10.52942112105333
7,breeze,br,anaptyxis,TRUE,TRUE,passage,3,Male,farsi,85,15,65,10,10,10,25,60,15,4,3,6,65.496189115691,-10.52942112105333
7,queen,kw,none,FALSE,TRUE,passage,4,Male,farsi,85,15,65,10,10,10,25,60,15,4,3,6,65.496189115691,-10.52942112105333
7,twitches,tw,anaptyxis,TRUE,FALSE,passage,4,Male,farsi,85,15,65,10,10,10,25,60,15,4,3,6,65.496189115691,-10.52942112105333
7,throttle,θr,none,FALSE,FALSE,passage,2,Male,farsi,85,15,65,10,10,10,25,60,15,4,3,6,65.496189115691,-10.52942112105333
7,brings,br,anaptyxis,TRUE,FALSE,passage,3,Male,farsi,85,15,65,10,10,10,25,60,15,4,3,6,65.496189115691,-10.52942112105333
7,three,θr,anaptyxis,TRUE,FALSE,passage,2,Male,farsi,85,15,65,10,10,10,25,60,15,4,3,6,65.496189115691,-10.52942112105333
7,sleep,sl,prothesis,TRUE,FALSE,passage,2,Male,farsi,85,15,65,10,10,10,25,60,15,4,3,6,65.496189115691,-10.52942112105333
7,scarlett,sk,prothesis,TRUE,FALSE,passage,-1,Male,farsi,85,15,65,10,10,10,25,60,15,4,3,6,65.496189115691,-10.52942112105333
7,creek,kr,anaptyxis,TRUE,FALSE,passage,3,Male,farsi,85,15,65,10,10,10,25,60,15,4,3,6,65.496189115691,-10.52942112105333
7,plethora,pl,anaptyxis,TRUE,TRUE,passage,3,Male,farsi,85,15,65,10,10,10,25,60,15,4,3,6,65.496189115691,-10.52942112105333
7,snow,sn,prothesis,TRUE,TRUE,passage,1,Male,farsi,85,15,65,10,10,10,25,60,15,4,3,6,65.496189115691,-10.52942112105333
7,smelling,sm,prothesis,TRUE,FALSE,passage,1,Male,farsi,85,15,65,10,10,10,25,60,15,4,3,6,65.496189115691,-10.52942112105333
7,brother,br,anaptyxis,TRUE,FALSE,passage,3,Male,farsi,85,15,65,10,10,10,25,60,15,4,3,6,65.496189115691,-10.52942112105333
7,freaks,fr,anaptyxis,TRUE,TRUE,passage,2,Male,farsi,85,15,65,10,10,10,25,60,15,4,3,6,65.496189115691,-10.52942112105333
7,start,st,prothesis,TRUE,FALSE,passage,-1,Male,farsi,85,15,65,10,10,10,25,60,15,4,3,6,65.496189115691,-10.52942112105333
8,trot,tr,anaptyxis,TRUE,FALSE,context,3,Female,farsi,95,5,61,10,10,8,61,76,15,1,1,1,90.18248038523586,-23.22699563487299
8,snaps,sn,prothesis,TRUE,FALSE,context,1,Female,farsi,95,5,61,10,10,8,61,76,15,1,1,1,90.18248038523586,-23.22699563487299
8,cute,kj,none,FALSE,FALSE,context,4,Female,farsi,95,5,61,10,10,8,61,76,15,1,1,1,90.18248038523586,-23.22699563487299
8,swats,sw,none,FALSE,FALSE,context,3,Female,farsi,95,5,61,10,10,8,61,76,15,1,1,1,90.18248038523586,-23.22699563487299
8,gloves,gl,anaptyxis,TRUE,FALSE,context,3,Female,farsi,95,5,61,10,10,8,61,76,15,1,1,1,90.18248038523586,-23.22699563487299
8,smith,sm,prothesis,TRUE,FALSE,context,1,Female,farsi,95,5,61,10,10,8,61,76,15,1,1,1,90.18248038523586,-23.22699563487299
8,starts,st,prothesis,TRUE,FALSE,context,-1,Female,farsi,95,5,61,10,10,8,61,76,15,1,1,1,90.18248038523586,-23.22699563487299
8,steps,st,prothesis,TRUE,FALSE,context,-1,Female,farsi,95,5,61,10,10,8,61,76,15,1,1,1,90.18248038523586,-23.22699563487299
8,slugs,sl,prothesis,TRUE,FALSE,context,2,Female,farsi,95,5,61,10,10,8,61,76,15,1,1,1,90.18248038523586,-23.22699563487299
8,quacks,kw,anaptyxis,TRUE,FALSE,context,4,Female,farsi,95,5,61,10,10,8,61,76,15,1,1,1,90.18248038523586,-23.22699563487299
8,skip,sk,prothesis,TRUE,FALSE,context,-1,Female,farsi,95,5,61,10,10,8,61,76,15,1,1,1,90.18248038523586,-23.22699563487299
8,flying,fl,anaptyxis,TRUE,FALSE,context,2,Female,farsi,95,5,61,10,10,8,61,76,15,1,1,1,90.18248038523586,-23.22699563487299
8,drink,dr,anaptyxis,TRUE,FALSE,context,3,Female,farsi,95,5,61,10,10,8,61,76,15,1,1,1,90.18248038523586,-23.22699563487299
8,grabs,gr,anaptyxis,TRUE,FALSE,context,3,Female,farsi,95,5,61,10,10,8,61,76,15,1,1,1,90.18248038523586,-23.22699563487299
8,smog,sm,prothesis,TRUE,FALSE,context,1,Female,farsi,95,5,61,10,10,8,61,76,15,1,1,1,90.18248038523586,-23.22699563487299
8,beautiful,bj,none,FALSE,FALSE,context,4,Female,farsi,95,5,61,10,10,8,61,76,15,1,1,1,90.18248038523586,-23.22699563487299
8,quickly,kw,none,FALSE,FALSE,context,4,Female,farsi,95,5,61,10,10,8,61,76,15,1,1,1,90.18248038523586,-23.22699563487299
8,snoops,sn,prothesis,TRUE,FALSE,context,1,Female,farsi,95,5,61,10,10,8,61,76,15,1,1,1,90.18248038523586,-23.22699563487299
8,bring,br,anaptyxis,TRUE,FALSE,context,3,Female,farsi,95,5,61,10,10,8,61,76,15,1,1,1,90.18248038523586,-23.22699563487299
8,start,st,prothesis,TRUE,FALSE,context,-1,Female,farsi,95,5,61,10,10,8,61,76,15,1,1,1,90.18248038523586,-23.22699563487299
8,flickering,fl,anaptyxis,TRUE,FALSE,context,2,Female,farsi,95,5,61,10,10,8,61,76,15,1,1,1,90.18248038523586,-23.22699563487299
8,spark,sp,prothesis,TRUE,FALSE,context,-1,Female,farsi,95,5,61,10,10,8,61,76,15,1,1,1,90.18248038523586,-23.22699563487299
8,small,sm,prothesis,TRUE,FALSE,context,1,Female,farsi,95,5,61,10,10,8,61,76,15,1,1,1,90.18248038523586,-23.22699563487299
8,scoop,sk,prothesis,TRUE,FALSE,context,-1,Female,farsi,95,5,61,10,10,8,61,76,15,1,1,1,90.18248038523586,-23.22699563487299
8,skin,sk,prothesis,TRUE,FALSE,context,-1,Female,farsi,95,5,61,10,10,8,61,76,15,1,1,1,90.18248038523586,-23.22699563487299
8,snag,sn,prothesis,TRUE,FALSE,context,1,Female,farsi,95,5,61,10,10,8,61,76,15,1,1,1,90.18248038523586,-23.22699563487299
8,thread,θr,anaptyxis,TRUE,FALSE,context,2,Female,farsi,95,5,61,10,10,8,61,76,15,1,1,1,90.18248038523586,-23.22699563487299
8,sweeps,sw,none,FALSE,FALSE,context,3,Female,farsi,95,5,61,10,10,8,61,76,15,1,1,1,90.18248038523586,-23.22699563487299
8,please,pl,anaptyxis,TRUE,FALSE,context,3,Female,farsi,95,5,61,10,10,8,61,76,15,1,1,1,90.18248038523586,-23.22699563487299
8,floor,fl,anaptyxis,TRUE,FALSE,context,2,Female,farsi,95,5,61,10,10,8,61,76,15,1,1,1,90.18248038523586,-23.22699563487299
8,thrashing,θr,anaptyxis,TRUE,FALSE,context,2,Female,farsi,95,5,61,10,10,8,61,76,15,1,1,1,90.18248038523586,-23.22699563487299
8,speed,sp,prothesis,TRUE,FALSE,context,-1,Female,farsi,95,5,61,10,10,8,61,76,15,1,1,1,90.18248038523586,-23.22699563487299
8,smiles,sm,prothesis,TRUE,FALSE,context,1,Female,farsi,95,5,61,10,10,8,61,76,15,1,1,1,90.18248038523586,-23.22699563487299
8,swoon,sw,none,FALSE,FALSE,context,3,Female,farsi,95,5,61,10,10,8,61,76,15,1,1,1,90.18248038523586,-23.22699563487299
8,slouched,sl,prothesis,TRUE,FALSE,context,2,Female,farsi,95,5,61,10,10,8,61,76,15,1,1,1,90.18248038523586,-23.22699563487299
8,swim,sw,none,FALSE,FALSE,context,3,Female,farsi,95,5,61,10,10,8,61,76,15,1,1,1,90.18248038523586,-23.22699563487299
8,dreaming,dr,anaptyxis,TRUE,FALSE,context,3,Female,farsi,95,5,61,10,10,8,61,76,15,1,1,1,90.18248038523586,-23.22699563487299
8,twin,tw,anaptyxis,TRUE,FALSE,context,4,Female,farsi,95,5,61,10,10,8,61,76,15,1,1,1,90.18248038523586,-23.22699563487299
